creditor,Concept,debtor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
France,Portfolio Investment Total Banks Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,113180418,117102372,114714864.6,95313357.9,122531673.6,119055420,111917174.4,119541598.2,0,0,0,0,113.180418,117.102372,114.7148646,95.3133579,122.5316736,119.05542,111.9171744,119.5415982
France,Portfolio Investment Total Banks Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,16252053300,24405136660,37593985638,47067484003,39377524819,44180695722,51641903947,45641359572,57418550272,56086022246,50451132904,48368115495,16252.0533,24405.13666,37593.98564,47067.484,39377.52482,44180.69572,51641.90395,45641.35957,57418.55027,56086.02225,50451.1329,48368.1155
France,Portfolio Investment Total Banks Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,2132746000,2757246235,6720300489,12645319597,12314581578,11127044577,13814451378,14239930068,31093929128,25326174456,15758135087,15207286973,2132.746,2757.246235,6720.300489,12645.3196,12314.58158,11127.04458,13814.45138,14239.93007,31093.92913,25326.17446,15758.13509,15207.28697
France,Portfolio Investment Total Banks Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,14100800,20989730.5,41046237,72579498.5,76923518.2,114891129,99519848.4,32588047.2,114808617,327793911.6,361324162.8,369983509.2,14.1008,20.9897305,41.046237,72.5794985,76.9235182,114.891129,99.5198484,32.5880472,114.808617,327.7939116,361.3241628,369.9835092
France,Portfolio Investment Total Banks Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,37014600,45713881.7,93695655,101518675.1,36155445.6,52126860,172689106.8,33350698.8,333229507.8,890502472.8,1091369715,776539467,37.0146,45.7138817,93.695655,101.5186751,36.1554456,52.12686,172.6891068,33.3506988,333.2295078,890.5024728,1091.369715,776.539467
France,Portfolio Investment Total Banks Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,7975765000,14690999196,28754337048,40353028398,43623896259,47851996530,64893734898,59546396519,88007981279,85103389073,68875744874,50497843477,7975.765,14690.9992,28754.33705,40353.0284,43623.89626,47851.99653,64893.7349,59546.39652,88007.98128,85103.38907,68875.74487,50497.84348
Germany,Portfolio Investment Total Banks Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,21742552300,26426191300,32707911000,41958128400,0,0,59025321600,58264912200,62493228000,54394029600,50482802400,50655724200,21742.5523,26426.1913,32707.911,41958.1284,0,0,59025.3216,58264.9122,62493.228,54394.0296,50482.8024,50655.7242
Germany,Portfolio Investment Total Banks Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,5753126400,4032251500,4775403000,3549632600,0,0,12203709000,10608929100,14073221400,11351019000,11379850500,13579264800,5753.1264,4032.2515,4775.403,3549.6326,0,0,12203.709,10608.9291,14073.2214,11351.019,11379.8505,13579.2648
Germany,Portfolio Investment Total Banks Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,221206300,259028900,394056000,1262666700,0,0,1941699900,1297064400,1051638000,864521400,428280900,257283000,221.2063,259.0289,394.056,1262.6667,0,0,1941.6999,1297.0644,1051.638,864.5214,428.2809,257.283
Germany,Portfolio Investment Total Banks Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,41421100,106967400,117459000,412716300,0,0,388634400,332616300,4321800,4008600,1293900,11874600,41.4211,106.9674,117.459,412.7163,0,0,388.6344,332.6163,4.3218,4.0086,1.2939,11.8746
Germany,Portfolio Investment Total Banks Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,3222032800,2967821000,3992343000,6066793400,0,0,9531847500,5923075200,6772260600,6260097000,8653603200,12774430800,3222.0328,2967.821,3992.343,6066.7934,0,0,9531.8475,5923.0752,6772.2606,6260.097,8653.6032,12774.4308
Germany,Portfolio Investment Total Banks Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,16858387700,20997071400,36740670000,47567256200,0,0,89761297500,79891930200,79724244600,80332344000,81519581700,97908715800,16858.3877,20997.0714,36740.67,47567.2562,0,0,89761.2975,79891.9302,79724.2446,80332.344,81519.5817,97908.7158
Germany,Portfolio Investment Total Banks Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Portfolio Investment Total Banks Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,10579125200,12347393800,16823160000,21397228900,0,0,24969760200,21028587000,20897343600,10248654000,3484472700,304781400,10579.1252,12347.3938,16823.16,21397.2289,0,0,24969.7602,21028.587,20897.3436,10248.654,3484.4727,304.7814
Germany,Portfolio Investment Total Banks Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,6421151800,8708404800,13271604000,29285150000,0,0,83494567800,99935193600,90632467800,44272314600,30193156500,25345674000,6421.1518,8708.4048,13271.604,29285.15,0,0,83494.5678,99935.1936,90632.4678,44272.3146,30193.1565,25345.674
Germany,Portfolio Investment Total Banks Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,51436193200,62387163000,62310105000,87061345700,0,0,1.321E+11,1.12032E+11,1.07941E+11,86897094600,61065610500,59795208000,51436.1932,62387.163,62310.105,87061.3457,0,0,132100.3656,112031.85,107941.2768,86897.0946,61065.6105,59795.208
Germany,Portfolio Investment Total Banks Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,103993400,133184900,165453000,352783900,0,0,507874500,501012000,533022000,430256400,380406600,376029000,103.9934,133.1849,165.453,352.7839,0,0,507.8745,501.012,533.022,430.2564,380.4066,376.029
Germany,Portfolio Investment Total Banks Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,10337649000,14724796700,20325459000,29125784300,0,0,46565467200,38337159900,41653508400,51700250400,43145095500,58024573200,10337.649,14724.7967,20325.459,29125.7843,0,0,46565.4672,38337.1599,41653.5084,51700.2504,43145.0955,58024.5732
Germany,Portfolio Investment Total Banks Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,42942000,43587200,0,0,4416300,4175100,12965400,1336200,19408500,3958200,0,0,42.942,43.5872,0,0,4.4163,4.1751,12.9654,1.3362,19.4085,3.9582
Germany,Portfolio Investment Total Banks Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,30990033200,34275710800,45390957000,48398137200,0,0,81133319400,73515160800,84131040000,79423728000,83279285700,89849820600,30990.0332,34275.7108,45390.957,48398.1372,0,0,81133.3194,73515.1608,84131.04,79423.728,83279.2857,89849.8206
Germany,Portfolio Investment Total Banks Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,6736657200,10403104000,11351844000,14035078400,0,0,20781635700,22754295000,26413401000,16324355400,9789647400,8982475200,6736.6572,10403.104,11351.844,14035.0784,0,0,20781.6357,22754.295,26413.401,16324.3554,9789.6474,8982.4752
Germany,Portfolio Investment Total Banks Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,404516700,450941000,740118000,1607278000,0,0,1922562600,1876011600,2270385600,2334341400,2358779700,2756226600,404.5167,450.941,740.118,1607.278,0,0,1922.5626,1876.0116,2270.3856,2334.3414,2358.7797,2756.2266
Germany,Portfolio Investment Total Banks Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,328724900,443600100,430683000,630652300,0,0,761075700,584514000,975286200,1158485400,1161922200,1044964800,328.7249,443.6001,430.683,630.6523,0,0,761.0757,584.514,975.2862,1158.4854,1161.9222,1044.9648
Germany,Portfolio Investment Total Banks Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,17673590200,24568943600,39740295000,64607127200,0,0,1.77161E+11,1.46382E+11,1.36059E+11,95896401600,69547125000,54540037800,17673.5902,24568.9436,39740.295,64607.1272,0,0,177161.3466,146381.7894,136058.9076,95896.4016,69547.125,54540.0378
Greece,Portfolio Investment Total Banks Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,39300000,135282300,1598958000,254712700,435309300,484656000,685998600,207363300,471076200,482368200,349353000,303462000,39.3,135.2823,1598.958,254.7127,435.3093,484.656,685.9986,207.3633,471.0762,482.3682,349.353,303.462
Greece,Portfolio Investment Total Banks Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,10400000,1048700,166716000,49035600,9437600,18438000,30914100,64018200,36015000,18706800,14232900,18471600,10.4,1.0487,166.716,49.0356,9.4376,18.438,30.9141,64.0182,36.015,18.7068,14.2329,18.4716
Greece,Portfolio Investment Total Banks Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,157900000,203447800,464784000,405905800,325597200,644013000,1486821000,995065500,1076128200,1276071000,1396118100,295545600,157.9,203.4478,464.784,405.9058,325.5972,644.013,1486.821,995.0655,1076.1282,1276.071,1396.1181,295.5456
Greece,Portfolio Investment Total Banks Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,1362100,0,0,0,0,0,0,0,0,0,0,0,1.3621,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total Banks Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,3500000,16779200,13893000,12258900,0,17121000,19137300,8350200,4321800,1336200,0,97635600,3.5,16.7792,13.893,12.2589,0,17.121,19.1373,8.3502,4.3218,1.3362,0,97.6356
Greece,Portfolio Investment Total Banks Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,160900000,541129200,2160993000,427699400,265432500,429342000,1673777700,1807818300,1669655400,1145123400,701293800,361515600,160.9,541.1292,2160.993,427.6994,265.4325,429.342,1673.7777,1807.8183,1669.6554,1145.1234,701.2938,361.5156
Greece,Portfolio Investment Total Banks Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,66600000,171986800,1341306000,3124657400,4525329200,4676667000,6699527100,2347797900,1803631200,1129089000,423105300,424846800,66.6,171.9868,1341.306,3124.6574,4525.3292,4676.667,6699.5271,2347.7979,1803.6312,1129.089,423.1053,424.8468
Greece,Portfolio Investment Total Banks Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total Banks Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,18800000,144720600,97251000,123951100,281948300,633477000,1260117600,837803400,648270000,975426000,536968500,324572400,18.8,144.7206,97.251,123.9511,281.9483,633.477,1260.1176,837.8034,648.27,975.426,536.9685,324.5724
Greece,Portfolio Investment Total Banks Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,161800000,455135800,851262000,335076600,139204600,387198000,781685100,1155111000,756315000,773659800,632717100,447276600,161.8,455.1358,851.262,335.0766,139.2046,387.198,781.6851,1155.111,756.315,773.6598,632.7171,447.2766
Greece,Portfolio Investment Total Banks Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,10617300,14487000,7360500,0,0,0,0,0,0,0,0,0,10.6173,14.487,7.3605,0,0,0,0,0
Greece,Portfolio Investment Total Banks Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,86100000,1239563400,1316046000,1460171200,1208012800,2082177000,1260117600,3334513200,4978713600,2668391400,2686136400,45165700800,86.1,1239.5634,1316.046,1460.1712,1208.0128,2082.177,1260.1176,3334.5132,4978.7136,2668.3914,2686.1364,45165.7008
Greece,Portfolio Investment Total Banks Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total Banks Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,233800000,459330600,594873000,409992100,238299400,525483000,1033414200,1349949000,1371451200,852495600,819038700,684768600,233.8,459.3306,594.873,409.9921,238.2994,525.483,1033.4142,1349.949,1371.4512,852.4956,819.0387,684.7686
Greece,Portfolio Investment Total Banks Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,89600000,189814700,80832000,87174400,23594000,34242000,51523500,54276300,44658600,100215000,10351200,13194000,89.6,189.8147,80.832,87.1744,23.594,34.242,51.5235,54.2763,44.6586,100.215,10.3512,13.194
Greece,Portfolio Investment Total Banks Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,8841000,19069400,0,0,0,0,0,0,0,0,0,0,8.841,19.0694,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total Banks Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,13621000,0,0,0,0,0,0,0,0,0,0,0,13.621,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total Banks Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,30312000,54484000,220603900,396417000,481376700,523279200,499888200,416894400,307948200,163605600,0,0,30.312,54.484,220.6039,396.417,481.3767,523.2792,499.8882,416.8944,307.9482,163.6056
Ireland,Portfolio Investment Total Banks Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,6304065600,5696220600,2759888700,2793169800,0,0,0,0,0,0,0,0,6304.0656,5696.2206,2759.8887,2793.1698
Ireland,Portfolio Investment Total Banks Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,12024688200,9420210000,1983548700,5877927000,0,0,0,0,0,0,0,0,12024.6882,9420.21,1983.5487,5877.927
Ireland,Portfolio Investment Total Banks Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,6933607800,5256610800,6340110000,6974348400,0,0,0,0,0,0,0,0,6933.6078,5256.6108,6340.11,6974.3484
Ireland,Portfolio Investment Total Banks Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,62494668600,71345062800,19112196900,25831213200,0,0,0,0,0,0,0,0,62494.6686,71345.0628,19112.1969,25831.2132
Ireland,Portfolio Investment Total Banks Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,46940510400,37881270000,36557850600,45924355800,0,0,0,0,0,0,0,0,46940.5104,37881.27,36557.8506,45924.3558
Ireland,Portfolio Investment Total Banks Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,7734581400,2200721400,1026062700,0,0,0,0,0,0,0,0,0,7734.5814,2200.7214,1026.0627,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,86506589400,46307347200,35747869200,37667550600,0,0,0,0,0,0,0,0,86506.5894,46307.3472,35747.8692,37667.5506
Ireland,Portfolio Investment Total Banks Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,5881969800,2357056800,1225323300,5647032000,0,0,0,0,0,0,0,0,5881.9698,2357.0568,1225.3233,5647.032
Ireland,Portfolio Investment Total Banks Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,35016664200,40943840400,27644173500,20184181200,0,0,0,0,0,0,0,0,35016.6642,40943.8404,27644.1735,20184.1812
Ireland,Portfolio Investment Total Banks Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,8763169800,3866962800,1553973900,1870909200,0,0,0,0,0,0,0,0,8763.1698,3866.9628,1553.9739,1870.9092
Ireland,Portfolio Investment Total Banks Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,505650600,0,0,0,0,0,0,0,0,0,0,0,505.6506,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total Banks Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,55458778200,32120911800,20893897200,20897976600,0,0,0,0,0,0,0,0,55458.7782,32120.9118,20893.8972,20897.9766
Italy,Portfolio Investment Total Banks Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,170972200,347119700,517830000,584340900,796584199,1597488585,3380565074,11276989911,10846533199,0,8223609469,8430616260,170.9722,347.1197,517.83,584.3409,796.584199,1597.488585,3380.565074,11276.98991,10846.5332,0,8223.609469,8430.61626
Italy,Portfolio Investment Total Banks Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,176260000,569444100,503937000,573444100,234010946.3,523690725,975784991.5,862671453.5,1134549058,0,1487679167,230609954.2,176.26,569.4441,503.937,573.4441,234.0109463,523.690725,975.7849915,862.6714535,1134.549058,0,1487.679167,230.6099542
Italy,Portfolio Investment Total Banks Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,40416000,81726000,36105395.65,32221200.47,175915615.8,102500625.5,21533355.53,0,1.2939,410087.9916,0,0,40.416,81.726,36.10539565,32.22120047,175.9156158,102.5006255,21.53335553,0,1.2939E-06,0.410087992
Italy,Portfolio Investment Total Banks Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,27320300,25168800,15156000,19069400,10727762.39,0,0,0,0,0,0,0,27.3203,25.1688,15.156,19.0694,10.72776239,0,0,0,0,0,0,0
Italy,Portfolio Investment Total Banks Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,85486100,69214200,207132000,290127300,210065300.1,738496945.3,422473169.6,327949814.4,492234188.5,0,393222066.2,263780261.3,85.4861,69.2142,207.132,290.1273,210.0653001,738.4969453,422.4731696,327.9498144,492.2341885,0,393.2220662,263.7802613
Italy,Portfolio Investment Total Banks Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,2748774700,2953139200,6189963000,10086350500,7003074713,8843000215,14365005961,10244739546,12988208684,0,39926892583,7593522302,2748.7747,2953.1392,6189.963,10086.3505,7003.074713,8843.000215,14365.00596,10244.73955,12988.20868,0,39926.89258,7593.522302
Italy,Portfolio Investment Total Banks Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,4011677600,6659245000,19651017000,26413843200,22381313559,18767742712,18680489824,11536815752,11857957972,0,41779719370,7132510162,4011.6776,6659.245,19651.017,26413.8432,22381.31356,18767.74271,18680.48982,11536.81575,11857.95797,0,41779.71937,7132.510162
Italy,Portfolio Investment Total Banks Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,827540700,1181884900,1813668000,5227739800,3956820723,4071213993,7114785823,6346660138,4647016090,0,2327545473,70206929.85,827.5407,1181.8849,1813.668,5227.7398,3956.820723,4071.213993,7114.785823,6346.660138,4647.01609,0,2327.545473,70.20692985
Italy,Portfolio Investment Total Banks Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,849573200,2156127200,3056460000,3867001900,4448398086,6558886700,6821466104,24143802939,26219968549,0,29578088508,20602640983,849.5732,2156.1272,3056.46,3867.0019,4448.398086,6558.8867,6821.466104,24143.80294,26219.96855,0,29578.08851,20602.64098
Italy,Portfolio Investment Total Banks Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Portfolio Investment Total Banks Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,550090.5709,0,71617.665,55593811.26,32693966.09,0,47153165.54,59855697.21,0,0,0,0,0.550090571,0,0.071617665,55.59381126,32.69396609,0,47.15316554,59.85569721
Italy,Portfolio Investment Total Banks Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,4813660600,6565910700,10025694000,10787832000,10450416731,15229987872,22957065501,18058524934,15949385106,0,8868146585,5219150126,4813.6606,6565.9107,10025.694,10787.832,10450.41673,15229.98787,22957.0655,18058.52493,15949.38511,0,8868.146585,5219.150126
Italy,Portfolio Investment Total Banks Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1762600,2097400,7578000,8172600,164423964.7,183065760.4,201500100,98707817.19,141355181.3,0,117175066.4,127633193.4,1.7626,2.0974,7.578,8.1726,164.4239647,183.0657604,201.5001,98.70781719,141.3551813,0,117.1750664,127.6331934
Italy,Portfolio Investment Total Banks Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,3756981900,3855021200,6183648000,6273832600,5729840778,7985161661,10112328186,5488330134,7508359456,0,10532914386,5803161194,3756.9819,3855.0212,6183.648,6273.8326,5729.840778,7985.161661,10112.32819,5488.330134,7508.359456,0,10532.91439,5803.161194
Italy,Portfolio Investment Total Banks Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,723547300,1100086300,2992047000,4765987900,2767418570,3585216726,3515872599,3578618553,4912169196,0,4355269626,593727621.1,723.5473,1100.0863,2992.047,4765.9879,2767.41857,3585.216726,3515.872599,3578.618553,4912.169196,0,4355.269626,593.7276211
Italy,Portfolio Investment Total Banks Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,881300,4194800,3789000,5448400,10131540.83,3919002.168,4043966.163,1890010.71,197319872.3,0,66657956.28,54445690.14,0.8813,4.1948,3.789,5.4484,10.13154083,3.919002168,4.043966163,1.89001071,197.3198723,0,66.65795628,54.44569014
Italy,Portfolio Investment Total Banks Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,63453600,165694600,191976000,211125500,5314464.741,5235842.811,12205565.32,289642560.7,59410836.69,0,120235519.1,89193387.43,63.4536,165.6946,191.976,211.1255,5.314464741,5.235842811,12.20556532,289.6425607,59.41083669,0,120.2355191,89.19338743
Italy,Portfolio Investment Total Banks Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,894519500,986826700,1629270000,3008878900,3671737828,5626140515,6002921992,6118132489,8849559296,0,22764144134,5631139488,894.5195,986.8267,1629.27,3008.8789,3671.737828,5626.140515,6002.921992,6118.132489,8849.559296,0,22764.14413,5631.139488
Malta,Portfolio Investment Total Banks Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,134274470,0,0,0,0,0,0,0,0,0,0,0,134.27447,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,29199720,0,0,0,0,0,0,0,0,0,0,0,29.19972,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,5286919,0,0,0,0,0,0,0,0,0,0,0,5.286919,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,20019505,0,0,0,0,0,0,0,0,0,0,0,20.019505,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,138875638,0,0,0,0,0,0,0,0,0,0,0,138.875638,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,264766249,0,0,0,0,0,0,0,0,0,0,0,264.766249,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,84081921,0,0,0,0,0,0,0,0,0,0,0,84.081921,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,15705910,0,0,0,0,0,0,0,0,0,0,0,15.70591,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,272840414,0,0,0,0,0,0,0,0,0,0,0,272.840414,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,18869213,0,0,0,0,0,0,0,0,0,0,0,18.869213,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,77423500,0,0,0,0,0,0,0,0,0,0,0,77.4235,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,45436534,0,0,0,0,0,0,0,0,0,0,0,45.436534,0,0,0,0,0,0,0,0,0,0,0
Malta,Portfolio Investment Total Banks Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,26301869,0,0,0,0,0,0,0,0,0,0,0,26.301869,0,0,0,0,0,0,0,0,0,0,0
