creditor,Concept,debtor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Greece,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,118746000,0,0,0,0,0,0,0,0,0,0,0,118.746
Greece,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,10555200,0,0,0,0,0,0,0,0,0,0,0,10.5552
Greece,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,27707400,0,0,0,0,0,0,0,0,0,0,0,27.7074
Greece,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,13194000,0,0,0,0,0,0,0,0,0,0,0,13.194
Greece,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,18846309600,0,0,0,0,0,0,0,0,0,0,0,18846.3096
Greece,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,5277600,0,0,0,0,0,0,0,0,0,0,0,5.2776
Greece,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,122704200,0,0,0,0,0,0,0,0,0,0,0,122.7042
Greece,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,5277600,0,0,0,0,0,0,0,0,0,0,0,5.2776
Ireland,Portfolio Investment Total General Government Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,56183400,42758400,5175600,9235800,0,0,0,0,0,0,0,0,56.1834,42.7584,5.1756,9.2358
Ireland,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,152703600,117585600,15526800,22429800,0,0,0,0,0,0,0,0,152.7036,117.5856,15.5268,22.4298
Ireland,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,162787800,98878800,9057300,10555200,0,0,0,0,0,0,0,0,162.7878,98.8788,9.0573,10.5552
Ireland,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,1805071800,1063615200,164325300,212423400,0,0,0,0,0,0,0,0,1805.0718,1063.6152,164.3253,212.4234
Ireland,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,1318149000,807064800,125508300,174160800,0,0,0,0,0,0,0,0,1318.149,807.0648,125.5083,174.1608
Ireland,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,74911200,18706800,1293900,1319400,0,0,0,0,0,0,0,0,74.9112,18.7068,1.2939,1.3194
Ireland,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,600730200,403532400,106099800,142495200,0,0,0,0,0,0,0,0,600.7302,403.5324,106.0998,142.4952
Ireland,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,197362200,159007800,97042500,88399800,0,0,0,0,0,0,0,0,197.3622,159.0078,97.0425,88.3998
Ireland,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,605052000,436937400,98336400,134578800,0,0,0,0,0,0,0,0,605.052,436.9374,98.3364,134.5788
Ireland,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,72030000,26724000,3881700,2638800,0,0,0,0,0,0,0,0,72.03,26.724,3.8817,2.6388
Ireland,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,775042800,322024200,65988900,65970000,0,0,0,0,0,0,0,0,775.0428,322.0242,65.9889,65.97
Italy,Portfolio Investment Total General Government Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,27439396.15,18876600,17682000,10896800,41875886.4,91691124.35,112130046.9,69493281.4,87630987.78,74852128.15,78326118.76,292141793.4,27.43939615,18.8766,17.682,10.8968,41.8758864,91.69112435,112.1300469,69.4932814,87.63098778,74.85212815,78.32611876,292.1417934
Italy,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,21155157.24,46142800,75780000,69467100,102891035.7,108559835.9,115163426.7,54182214.12,60694023.76,31194199.64,47029885.33,118176982.4,21.15515724,46.1428,75.78,69.4671,102.8910357,108.5598359,115.1634267,54.18221412,60.69402376,31.19419964,47.02988533,118.1769824
Italy,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1826.119698,0,0,0,0,0,511403.1237,0,0,2392083.947,0,0,0.00182612,0,0,0,0,0,0.511403124,0,0,2.392083947,0,0
Italy,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1233168.918,0,0,0,0,0,0,0,0,0,0,0,1.233168918,0,0,0,0,0,0,0,0,0,0,0
Italy,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,20926329.08,47191500,27786000,16345200,36242485.05,58061073.67,57634942.29,30403332.88,27140016.59,25258276.79,32159844.39,28826220.85,20.92632908,47.1915,27.786,16.3452,36.24248505,58.06107367,57.63494229,30.40333288,27.14001659,25.25827679,32.15984439,28.82622085
Italy,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,240028147.6,338730100,433209000,584340900,897186214.3,1285626250,1406346360,1315967996,1499595493,1457629243,1391747983,2135405839,240.0281476,338.7301,433.209,584.3409,897.1862143,1285.62625,1406.34636,1315.967996,1499.595493,1457.629243,1391.747983,2135.405839
Italy,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,391291875.1,276856800,401634000,441320400,838080414.2,1185168663,1142087313,783288831.2,696551501.6,550436486.2,473583792.4,798183148.7,391.2918751,276.8568,401.634,441.3204,838.0804142,1185.168663,1142.087313,783.2888312,696.5515016,550.4364862,473.5837924,798.1831487
Italy,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,29834575.55,11535700,29049000,8172600,14505741.02,29948805.21,33399674.61,70067569.19,28537655.02,10942411.71,5245257.107,7488832.597,29.83457555,11.5357,29.049,8.1726,14.50574102,29.94880521,33.39967461,70.06756919,28.53765502,10.94241171,5.245257107,7.488832597
Italy,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,10597084.55,158353700,221025000,407267900,506544118.4,883913477.9,1012248833,973731504.4,1315160068,1493164035,1417996081,2553104574,10.59708455,158.3537,221.025,407.2679,506.5441184,883.9134779,1012.248833,973.7315044,1315.160068,1493.164035,1417.996081,2553.104574
Italy,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,48144.58177,0,0,0,0,0,0,0,0,0,0,0,0.048144582,0,0,0,0,0,0,0,0,0,0,0
Italy,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1080546676,572590200,1403193000,1654951500,847261867.2,1606430494,1824843058,1212354951,1258447803,1919057642,2454681081,5406168482,1080.546676,572.5902,1403.193,1654.9515,847.2618672,1606.430494,1824.843058,1212.354951,1258.447803,1919.057642,2454.681081,5406.168482
Italy,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,7019.99515,0,0,0,0,0,7305759.962,33593727.2,36822673.83,28699308.47,27305079.83,28233644.01,0.007019995,0,0,0,0,0,7.305759962,33.5937272,36.82267383,28.69930847,27.30507983,28.23364401
Italy,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,336478575,261126300,320802000,521684300,857123300.3,753888733.6,750885183.4,819424362.1,1183553768,901107943,813830084.8,1769895296,336.478575,261.1263,320.802,521.6843,857.1233003,753.8887336,750.8851834,819.4243621,1183.553768,901.107943,813.8300848,1769.895296
Italy,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,17259977.71,14681800,17682000,16345200,14952679.8,28008091.13,30730879.49,21065318.14,29453856.45,23339462.86,3075976.825,6999219.09,17.25997771,14.6818,17.682,16.3452,14.9526798,28.00809113,30.73087949,21.06531814,29.45385645,23.33946286,3.075976825,6.99921909
Italy,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,157741.4634,0,0,0,0,0,812053.0509,829918.0278,2417681.188,2261529.19,22212.3813,29273.5278,0.157741463,0,0,0,0,0,0.812053051,0.829918028,2.417681188,2.26152919,0.022212381,0.029273528
Italy,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1421675.705,1048700,0,0,0,0,3370003.453,3498504.17,4681993.218,3307388.964,0,0,1.421675705,1.0487,0,0,0,0,3.370003453,3.49850417,4.681993218,3.307388964,0,0
Italy,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,49437828.88,15730500,73254000,121226900,176522648.2,236124000.2,215756992.5,199028936.2,187717746,101001009,104378038.3,197700319.6,49.43782888,15.7305,73.254,121.2269,176.5226482,236.1240002,215.7569925,199.0289362,187.717746,101.001009,104.3780383,197.7003196
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,5160229200,5982167400,5792790300,5906953800,0,0,0,0,0,0,0,0,5160.2292,5982.1674,5792.7903,5906.9538
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,18819089.89,0,84014509.73,76034815.39,51995160,48858999,70559190,36605646,22434798,42297591,80193132,0,18.81908989,0,84.01450973,76.03481539,51.99516,48.858999,70.55919,36.605646,22.434798,42.297591,80.193132
Portugal,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,6830107.129,80107352.22,0,66454575.44,32485362.88,34558080,20859657,43755048,56860482,36585156,64707939,132190686,6.830107129,80.10735222,0,66.45457544,32.48536288,34.55808,20.859657,43.755048,56.860482,36.585156,64.707939,132.190686
Portugal,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,10497974.12,0,0,25986043.15,4177325.958,4938750,20865449.71,10716090,0,7389186,0,0,10.49797412,0,0,25.98604315,4.177325958,4.93875,20.86544971,10.71609,0,7.389186,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,59306752.54,110825849.6,0,381397824.2,301108838.9,598326270,732723054,647391006,270371808,261721494,307987017,527957910,59.30675254,110.8258496,0,381.3978242,301.1088389,598.32627,732.723054,647.391006,270.371808,261.721494,307.987017,527.95791
Portugal,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,362682568.8,732921820,0,1178389199,717304788,797232780,1188499935,286509279,304125066,270473604,287336373,492479244,362.6825688,732.92182,0,1178.389199,717.304788,797.23278,1188.499935,286.509279,304.125066,270.473604,287.336373,492.479244
Portugal,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,25291811.27,0,0,92465083.29,27215679,29342760,4902093,38174331,39414816,32776986,0,0,25.29181127,0,0,92.46508329,27.215679,29.34276,4.902093,38.174331,39.414816,32.776986,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,100143303.6,110003998.8,0,163862225.1,78156934.64,104938560,48741231,1015356486,553752234,200830860,342948195,26097732,100.1433036,110.0039988,0,163.8622251,78.15693464,104.93856,48.741231,1015.356486,553.752234,200.83086,342.948195,26.097732
Portugal,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,7209542.609,15935932.51,0,69289908.18,34389666.18,39878760,52848390,156677586,254179464,167212068,200593317,428857776,7.209542609,15.93593251,0,69.28990818,34.38966618,39.87876,52.84839,156.677586,254.179464,167.212068,200.593317,428.857776
Portugal,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,129581857.5,142353498.8,0,270404620.2,93727165,109771950,126041202,275556600,365624280,294872616,355589598,47023416,129.5818575,142.3534988,0,270.4046202,93.727165,109.77195,126.041202,275.5566,365.62428,294.872616,355.589598,47.023416
Portugal,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,60316190.23,58731097.48,0,139810629.2,105253256.6,69221520,76755294,77823864,87372390,106855914,122428818,189676944,60.31619023,58.73109748,0,139.8106292,105.2532566,69.22152,76.755294,77.823864,87.37239,106.855914,122.428818,189.676944
Portugal,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,34601765.94,135291582.8,0,172693637.9,93994384.03,107335500,130987458,143331183,167412126,119295936,104301279,239286384,34.60176594,135.2915828,0,172.6936379,93.99438403,107.3355,130.987458,143.331183,167.412126,119.295936,104.301279,239.286384
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,12869153.98,23670036,0,0,0,0,0,0,0,0,0,0,12.86915398,23.670036
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,3996236.028,4508389.8,0,0,0,0,0,0,0,0,0,0,3.996236028,4.5083898
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,659437.4289,0,0,0,0,0,0,0,0,0,0,0,0.659437429,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,10354926.43,4526861.4,0,0,0,0,0,0,0,0,0,0,10.35492643,4.5268614
Slovenia,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,76145306.72,54602049.6,0,0,0,0,0,0,0,0,0,0,76.14530672,54.6020496
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,13136966.7,24403622.4,0,0,0,0,0,0,0,0,0,0,13.1369667,24.4036224
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,21378915.62,24666183,0,0,0,0,0,0,0,0,0,0,21.37891562,24.666183
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,1173036.801,1426271.4,0,0,0,0,0,0,0,0,0,0,1.173036801,1.4262714
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,29764421.44,38460510,0,0,0,0,0,0,0,0,0,0,29.76442144,38.46051
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,25362251.46,13234901.4,0,0,0,0,0,0,0,0,0,0,25.36225146,13.2349014
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,4197493.116,5269683.6,0,0,0,0,0,0,0,0,0,0,4.197493116,5.2696836
